0.0,0.15663243881448208,10000.0,66.0
1.0,0.10657963699751287,0.0,0.0
1.0,0.11159109758490554,0.0,0.0
1.0,0.09687238879224433,91.0,1.0
1.0,0.1010082967151751,55.0,1.0
1.0,0.11763742068493707,0.0,0.0
1.0,0.11131613004573108,14.0,1.0
1.0,0.10191945444065503,23.0,1.0
1.0,0.10321364873740693,89.0,1.0
1.0,0.09458433295514994,31.0,1.0
1.0,0.10808446070613244,0.0,1.0
1.0,0.09576138383784094,73.0,1.0
1.0,0.09367884953024266,73.0,1.0
1.0,0.09900518087676517,178.0,1.0
1.0,0.09993122072734398,83.0,1.0
1.0,0.09349883769751846,126.0,1.0
1.0,0.09623520195871783,155.0,1.0
1.0,0.0965438511573926,117.0,1.0
1.0,0.11420745880403968,0.0,0.0
1.0,0.09550442541509975,246.0,1.0
1.0,0.09640235140278303,91.0,1.0
1.0,0.09256190050297018,336.0,1.0
1.0,0.08948492022477751,209.0,1.0
1.0,0.10106588447145715,41.0,1.0
1.0,0.09196817466894185,134.0,1.0
1.0,0.10035127828031491,85.0,1.0
1.0,0.09257162607363169,78.0,1.0
1.0,0.09152103598031709,323.0,1.0
1.0,0.09237423428189344,120.0,1.0
1.0,0.0893748071225524,319.0,1.0
1.0,0.08767443156545314,767.0,1.0
0.0,0.15649757356506577,10000.0,92.0
0.0,0.13348814718581842,10000.0,92.0
