1.0,0.12418593424551921,9333.0,100.0
1.0,0.13734487734487705,50.0,1.0
1.0,0.15129581529581493,98.0,1.0
1.0,0.13590764790764762,53.0,1.0
1.0,0.11950739812761946,0.0,0.0
1.0,0.10942582916851305,0.0,0.0
1.0,0.16790476190476167,150.0,1.0
1.0,0.13361038961038937,53.0,1.0
1.0,0.1144011643085541,0.0,0.0
1.0,0.11701863417856176,0.0,0.0
1.0,0.15999422799422766,141.0,1.0
1.0,0.10921457591480457,0.0,0.0
1.0,0.10934948193586036,0.0,0.0
1.0,0.17241269841269838,156.0,1.0
1.0,0.11305218187155218,0.0,0.0
1.0,0.15231168831168793,91.0,1.0
1.0,0.11936363222086721,0.0,0.0
1.0,0.10785863669809047,0.0,0.0
1.0,0.19314285714285734,304.0,1.0
1.0,0.12444311244311218,25.0,1.0
1.0,0.163333333333333,143.0,1.0
1.0,0.15385858585858547,92.0,2.0
1.0,0.19533333333333353,253.0,1.0
1.0,0.15063492063492026,110.0,1.0
1.0,0.1206337485178651,0.0,0.0
1.0,0.1267847707847705,23.0,1.0
1.0,0.1589841269841266,131.0,1.0
1.0,0.11389205552726875,0.0,0.0
1.0,0.13029148629148601,53.0,1.0
1.0,0.13194139194139173,40.0,1.0
1.0,0.16895238095238074,176.0,1.0
1.0,0.1164740543254473,3.0,1.0
0.0,0.14215293590082947,10000.0,75.0
1.0,0.14650750924938635,9095.0,100.0
1.0,0.10755726468800937,0.0,0.0
1.0,0.11801053217452492,0.0,0.0
0.0,0.12866304284518068,10000.0,81.0
