1.0,0.12724653124653112,19.0,1.0
1.0,0.10755475073299808,0.0,0.0
1.0,0.17771428571428555,107.0,1.0
1.0,0.20438095238095205,128.0,1.0
1.0,0.21238095238095211,221.0,1.0
1.0,0.17765079365079342,84.0,1.0
1.0,0.13759307359307354,40.0,1.0
1.0,0.13057431457431445,13.0,1.0
1.0,0.23333333333333303,244.0,1.0
1.0,0.15841269841269817,63.0,1.0
1.0,0.24114285714285685,275.0,1.0
1.0,0.1879999999999998,97.0,1.0
1.0,0.10518529618629219,0.0,0.0
1.0,0.12780907980907974,14.0,1.0
1.0,0.22095238095238068,221.0,1.0
1.0,0.1573333333333331,59.0,1.0
1.0,0.23238095238095213,227.0,1.0
1.0,0.13660028860028853,26.0,1.0
1.0,0.17047619047619034,57.0,1.0
1.0,0.17980952380952356,94.0,1.0
1.0,0.13879809079809077,22.0,1.0
1.0,0.2020952380952378,157.0,1.0
1.0,0.18882539682539665,131.0,1.0
1.0,0.13754689754689753,36.0,1.0
1.0,0.12173059754591582,0.0,0.0
1.0,0.1464126984126982,42.0,1.0
1.0,0.14719191919191904,33.0,1.0
1.0,0.1286397840205889,0.0,0.0
1.0,0.22914285714285687,262.0,1.0
1.0,0.1792900432900431,103.0,1.0
1.0,0.19619047619047594,136.0,1.0
1.0,0.137895730246033,8991.0,100.0
1.0,0.1604657976205155,9723.0,100.0
0.0,0.15050657983464638,10000.0,99.0
1.0,0.12636617428250216,0.0,0.0
0.0,0.13000623284761206,10000.0,73.0
1.0,0.1647584246965051,8279.0,100.0
